,source,target,weight,confidence
29713,NR2F1,PLXND1,0.3333333333333333,C
29714,NR2F1,PRKAR1B,0.3333333333333333,C
29715,NR2F1,RHBDF2,0.3333333333333333,C
29716,NR2F1,RIPOR3,0.3333333333333333,C
29717,NR2F1,ROR2,0.3333333333333333,C
29718,NR2F1,SDK2,0.3333333333333333,C
29719,NR2F1,SULF2,0.3333333333333333,C
29720,NR2F1,SULT2B1,0.3333333333333333,C
29721,NR2F1,SYNJ2,0.3333333333333333,C
29722,NR2F1,TACC2,0.3333333333333333,C
29723,NR2F1,TNK2,0.3333333333333333,C
29724,NR2F1,TOP1MT,0.3333333333333333,C
29725,NR2F1,TPCN1,0.3333333333333333,C
29726,NR2F1,UBAC1,0.3333333333333333,C
29727,NR2F2,COL5A1,0.3333333333333333,C
29728,NR2F2,CHD9,0.3333333333333333,C
29729,NR2F2,CDYL,0.3333333333333333,C
29730,NR2F2,C6,0.3333333333333333,C
29731,NR2F2,ATP2B1,0.3333333333333333,C
29732,NR2F2,ASAP1,0.3333333333333333,C
29733,NR2F1,PDXK,0.3333333333333333,C
29734,CTCF,PARP3,0.3333333333333333,C
29735,NR2F2,AMPD3,0.3333333333333333,C
29736,NR2F2,ALB,0.3333333333333333,C
29737,CTCF,PCDHB9,0.3333333333333333,C
29738,NR2F1,ZNF469,0.3333333333333333,C
29739,NR2F1,ZFYVE28,0.3333333333333333,C
29740,NR2F1,UNKL,0.3333333333333333,C
29741,NR2F2,ANXA4,0.3333333333333333,C
29742,NR2F1,PALM,0.3333333333333333,C
29743,NR2F1,PAK4,0.3333333333333333,C
29744,NR2F1,OSBPL5,0.3333333333333333,C
29745,NR2F1,FBLN1,0.3333333333333333,C
29746,NR2F1,EHMT1,0.3333333333333333,C
29747,NR2F1,CTIF,0.3333333333333333,C
29748,NR2F1,CTBP2,0.3333333333333333,C
29749,NR2F1,CRB2,0.3333333333333333,C
29750,NR2F1,CPNE7,0.3333333333333333,C
29751,NR2F1,FGD5,0.3333333333333333,C
29752,NR2F1,COL5A1,0.3333333333333333,C
29753,NR2F1,BRSK2,0.3333333333333333,C
29754,NR2F1,BEGAIN,0.3333333333333333,C
29755,NR2F1,ATP2B3,0.3333333333333333,C
29756,NR2F1,ATP11A,0.3333333333333333,C
29757,NR2F1,ARHGEF4,0.3333333333333333,C
29758,NR2F1,ARHGEF2,0.3333333333333333,C
29759,NR2F1,COL27A1,0.3333333333333333,C
29760,NR2F2,CPED1,0.3333333333333333,C
29761,NR2F1,FLT4,0.3333333333333333,C
29762,NR2F1,GDPD5,0.3333333333333333,C
29763,NR2F1,NRXN2,0.3333333333333333,C
29764,NR2F1,NEK6,0.3333333333333333,C
29765,NR2F1,MYO18A,0.3333333333333333,C
29766,NR2F1,MIDEAS,0.3333333333333333,C
29767,NR2F1,MAD1L1,0.3333333333333333,C
29768,NR2F1,LRP1,0.3333333333333333,C
29769,NR2F1,FSCN1,0.3333333333333333,C
29770,NR2F1,LINGO1,0.3333333333333333,C
29771,NR2F1,KCNAB2,0.3333333333333333,C
29772,NR2F1,KAZN,0.3333333333333333,C
29773,NR2F1,IQSEC1,0.3333333333333333,C
29774,NR2F1,HDAC7,0.3333333333333333,C
29775,NR2F1,GRAMD4,0.3333333333333333,C
29776,NR2F1,GPSM1,0.3333333333333333,C
29777,NR2F1,KIF21B,0.3333333333333333,C
29778,NR2F2,DAAM1,0.3333333333333333,C
29779,NR2F2,DLC1,0.3333333333333333,C
29780,NR2F2,DNAJC6,0.3333333333333333,C
29781,NR2F2,ZFPM2,0.3333333333333333,C
29782,NR2F2,ZFHX3,0.3333333333333333,C
29783,NR2F2,UTRN,0.3333333333333333,C
29784,NR2F2,TPCN1,0.3333333333333333,C
29785,NR2F2,TNRC18,0.3333333333333333,C
29786,NR2F2,TMSB4X,0.3333333333333333,C
29787,NR2F6,AFF1,0.3333333333333333,C
29788,CTCF,OTUD3,0.3333333333333333,C
29789,NR2F2,TBC1D14,0.3333333333333333,C
29790,NR2F2,TBC1D1,0.3333333333333333,C
29791,NR2F2,SYNJ2,0.3333333333333333,C
29792,NR2F2,SPTBN1,0.3333333333333333,C
29793,NR2F2,SH3BP5,0.3333333333333333,C
29794,NR2F2,RGS3,0.3333333333333333,C
29795,NR2F2,TCF4,0.3333333333333333,C
29796,CTCF,OXNAD1,0.3333333333333333,C
29797,CTCF,OTOA,0.3333333333333333,C
29798,NR2F6,ARID5B,0.3333333333333333,C
29799,NR2F6,PLCB1,0.3333333333333333,C
29800,NR2F6,PHACTR2,0.3333333333333333,C
29801,NR2F6,OSBPL10,0.3333333333333333,C
29802,NR2F6,MYO18A,0.3333333333333333,C
29803,NR2F6,MVK,0.3333333333333333,C
29804,NR2F6,LSM4,0.3333333333333333,C
29805,NR2F6,ARHGEF16,0.3333333333333333,C
29806,NR2F6,KSR1,0.3333333333333333,C
29807,NR2F6,HIVEP2,0.3333333333333333,C
29808,NR2F6,GRAMD4,0.3333333333333333,C
29809,NR2F6,GPT2,0.3333333333333333,C
29810,NR2F6,CCDC12,0.3333333333333333,C
29811,NR2F6,ATP2B2,0.3333333333333333,C
29812,NR2F6,ASPSCR1,0.3333333333333333,C
29813,NR2F6,IMPA2,0.3333333333333333,C
29814,NR2F1,ARHGEF1,0.3333333333333333,C
29815,NR2F2,RBPMS,0.3333333333333333,C
29816,NR2F2,PTK2,0.3333333333333333,C
29817,NR2F2,KRT8,0.3333333333333333,C
29818,NR2F2,KCNMA1,0.3333333333333333,C
29819,NR2F2,ITGB5,0.3333333333333333,C
29820,NR2F2,HSPG2,0.3333333333333333,C
29821,NR2F2,HSPB1,0.3333333333333333,C
29822,NR2F2,HMCN1,0.3333333333333333,C
29823,NR2F2,LGR4,0.3333333333333333,C
29824,NR2F2,HDAC7,0.3333333333333333,C
29825,NR2F2,GNA12,0.3333333333333333,C
29826,NR2F2,FYN,0.3333333333333333,C
29827,NR2F2,FOXP1,0.3333333333333333,C
29828,NR2F2,FBLN1,0.3333333333333333,C
29829,CTCF,PARP10,0.3333333333333333,C
29830,NR2F2,EPB41L1,0.3333333333333333,C
29831,NR2F2,GSN,0.3333333333333333,C
29832,NR2F2,RBM47,0.3333333333333333,C
29833,NR2F2,LPP,0.3333333333333333,C
29834,NR2F2,MYH9,0.3333333333333333,C
29835,NR2F2,PTGIS,0.3333333333333333,C
29836,NR2F2,PRICKLE2,0.3333333333333333,C
29837,NR2F2,PLXNA2,0.3333333333333333,C
29838,NR2F2,PLCB1,0.3333333333333333,C
29839,NR2F2,PIP4K2A,0.3333333333333333,C
29840,NR2F2,PDGFRB,0.3333333333333333,C
29841,NR2F2,LTBP1,0.3333333333333333,C
29842,NR2F2,PBX1,0.3333333333333333,C
29843,NR2F2,PACSIN2,0.3333333333333333,C
29844,NR2F2,OSBPL10,0.3333333333333333,C
29845,NR2F2,NFIB,0.3333333333333333,C
29846,NR2F2,NFIA,0.3333333333333333,C
29847,NR2F2,NEDD9,0.3333333333333333,C
29848,NR2F2,MYLK,0.3333333333333333,C
29849,NR2F2,PARD3B,0.3333333333333333,C
29850,NR2F1,AHDC1,0.3333333333333333,C
29851,NR2F1,AGPAT3,0.3333333333333333,C
29852,NR2F1,ADGRG1,0.3333333333333333,C
29853,NR1H3,ABCD1,0.3333333333333333,C
29854,NR1H2,TBC1D1,0.3333333333333333,C
29855,NR1H2,SQSTM1,0.3333333333333333,C
29856,CTCF,PDE5A,0.3333333333333333,C
29857,NR1H2,NCOR2,0.3333333333333333,C
29858,NR1H2,MNT,0.3333333333333333,C
29859,NR1H3,KIAA1217,0.3333333333333333,C
29860,CTCF,PDIA6,0.3333333333333333,C
29861,NR1H2,DNAJB12,0.3333333333333333,C
29862,NR1H2,CDC42EP4,0.3333333333333333,C
29863,NFYC,HLA-DRA,0.3333333333333333,C
29864,NFYC,HLA-DQA2,0.3333333333333333,C
29865,NFYB,ZNF608,0.3333333333333333,C
29866,NFYB,VIPR1,0.3333333333333333,C
29867,NR1H2,EIF1,0.3333333333333333,C
29868,NFYB,VCP,0.3333333333333333,C
29869,NR1H3,RNF145,0.3333333333333333,C
29870,NR2C2,ACBD3,0.3333333333333333,C
29871,NR2C2,CHMP4B,0.3333333333333333,C
29872,NR2C2,CFAP61,0.3333333333333333,C
29873,NR2C2,CCDC71,0.3333333333333333,C
29874,NR2C2,CCDC51,0.3333333333333333,C
29875,NR2C2,CCDC146,0.3333333333333333,C
29876,NR2C2,BRD9,0.3333333333333333,C
29877,NR1H3,TMEM135,0.3333333333333333,C
29878,NR2C2,BAZ1B,0.3333333333333333,C
29879,NR2C2,ASB8,0.3333333333333333,C
29880,NR2C2,ANXA11,0.3333333333333333,C
29881,NR2C2,ANKIB1,0.3333333333333333,C
29882,NR2C2,ANAPC15,0.3333333333333333,C
29883,NR2C2,AGPS,0.3333333333333333,C
29884,NR2C2,ADGRF3,0.3333333333333333,C
29885,NR2C2,ATP11A,0.3333333333333333,C
29886,NR2C2,CLUH,0.3333333333333333,C
29887,NFYB,UVRAG,0.3333333333333333,C
29888,NFYB,UBP1,0.3333333333333333,C
29889,NFYB,OTULINL,0.3333333333333333,C
29890,NFYB,OSBPL9,0.3333333333333333,C
29891,NFYB,NUCB2,0.3333333333333333,C
29892,NFYB,NEK7,0.3333333333333333,C
29893,NFYB,NCEH1,0.3333333333333333,C
29894,NFYB,MRTFA,0.3333333333333333,C
29895,NFYB,PAK4,0.3333333333333333,C
29896,NFYB,MPHOSPH9,0.3333333333333333,C
29897,NFYB,MKRN1,0.3333333333333333,C
29898,NFYB,MKNK2,0.3333333333333333,C
29899,NFYB,MBNL1,0.3333333333333333,C
29900,NFYB,MAT2B,0.3333333333333333,C
29901,NFYB,LYPLA1,0.3333333333333333,C
29902,NFYB,LIPA,0.3333333333333333,C
29903,NFYB,MLEC,0.3333333333333333,C
29904,NFYB,UHRF1,0.3333333333333333,C
29905,NFYB,PASK,0.3333333333333333,C
29906,NFYB,PEX16,0.3333333333333333,C
29907,NFYB,TXNRD1,0.3333333333333333,C
29908,NFYB,TXNIP,0.3333333333333333,C
29909,NFYB,TMEM245,0.3333333333333333,C
29910,NFYB,TMEM14C,0.3333333333333333,C
29911,NFYB,TBC1D31,0.3333333333333333,C
29912,NFYB,SSBP3,0.3333333333333333,C
29913,NFYB,PDIA4,0.3333333333333333,C
29914,NFYB,SRRM1,0.3333333333333333,C
29915,NFYB,SLC27A1,0.3333333333333333,C
29916,NFYB,SEC22C,0.3333333333333333,C
29917,NFYB,RHOQ,0.3333333333333333,C
29918,NFYB,RHOF,0.3333333333333333,C
29919,NFYB,RGS3,0.3333333333333333,C
29920,NFYB,PRDM11,0.3333333333333333,C
29921,NFYB,SOD2,0.3333333333333333,C
29922,NR2F6,PTPRF,0.3333333333333333,C
29923,NR2C2,CNOT9,0.3333333333333333,C
29924,NR2C2,DDX42,0.3333333333333333,C
29925,NR2C2,TBC1D22A,0.3333333333333333,C
29926,NR2C2,SRCAP,0.3333333333333333,C
29927,NR2C2,SPPL2B,0.3333333333333333,C
29928,NR2C2,SNRPF,0.3333333333333333,C
29929,ESR2,UBE2I,0.3333333333333333,C
29930,NR2C2,SKIDA1,0.3333333333333333,C
29931,NR2C2,TMA7,0.3333333333333333,C
29932,NR2C2,SELENOI,0.3333333333333333,C
29933,NR2C2,SAP18,0.3333333333333333,C
29934,NR2C2,RPS6KC1,0.3333333333333333,C
29935,NR2C2,RPS3A,0.3333333333333333,C
29936,NR2C2,RPS21,0.3333333333333333,C
29937,NR2C2,RPRD1B,0.3333333333333333,C
29938,NR2C2,RAB11FIP2,0.3333333333333333,C
29939,NR2C2,SCNM1,0.3333333333333333,C
29940,NR2C2,PTAR1,0.3333333333333333,C
29941,NR2C2,TMCO1,0.3333333333333333,C
29942,NR2C2,TNRC6A,0.3333333333333333,C
29943,NR2F1,ADAP1,0.3333333333333333,C
29944,NR2F1,ABCA2,0.3333333333333333,C
29945,CTCF,PCNX3,0.3333333333333333,C
29946,CTCF,PCSK7,0.3333333333333333,C
29947,NR2C2,ZNF513,0.3333333333333333,C
29948,NR2C2,ZNF3,0.3333333333333333,C
29949,NR2C2,TMEM248,0.3333333333333333,C
29950,NR2C2,WTAP,0.3333333333333333,C
29951,NR2C2,USP37,0.3333333333333333,C
29952,NR2C2,TXNL1,0.3333333333333333,C
29953,NR2C2,TTI1,0.3333333333333333,C
29954,NR2C2,TTC31,0.3333333333333333,C
29955,NR2C2,TRIP13,0.3333333333333333,C
29956,NR2C2,TOMM40,0.3333333333333333,C
29957,NR2C2,VPS13D,0.3333333333333333,C
29958,NR2C2,CWC15,0.3333333333333333,C
29959,NR2C2,PRPF40A,0.3333333333333333,C
29960,NR2C2,PHF12,0.3333333333333333,C
29961,NR2C2,KRIT1,0.3333333333333333,C
29962,NR2C2,KMT5A,0.3333333333333333,C
29963,NR2C2,KDM5A,0.3333333333333333,C
29964,NR2C2,KDM4D,0.3333333333333333,C
29965,NR2C2,IMPACT,0.3333333333333333,C
29966,NR2C2,GPATCH8,0.3333333333333333,C
29967,NR2C2,LSM7,0.3333333333333333,C
29968,NR2C2,GOLGB1,0.3333333333333333,C
29969,NR2C2,FAM193B,0.3333333333333333,C
29970,NR2C2,EIF3M,0.3333333333333333,C
29971,NR2C2,EHMT1,0.3333333333333333,C
29972,NR2C2,EBAG9,0.3333333333333333,C
29973,NR2C2,DUS1L,0.3333333333333333,C
29974,NR2C2,DICER1,0.3333333333333333,C
29975,NR2C2,GCN1,0.3333333333333333,C
29976,NR2C2,PPIH,0.3333333333333333,C
29977,NR2C2,MAP3K11,0.3333333333333333,C
29978,NR2C2,MRPL20,0.3333333333333333,C
29979,NR2C2,PCBP1,0.3333333333333333,C
29980,NR2C2,PARPBP,0.3333333333333333,C
29981,NR2C2,PAK4,0.3333333333333333,C
29982,NR2C2,NUP37,0.3333333333333333,C
29983,NR2C2,NUP107,0.3333333333333333,C
29984,NR2C2,NOL7,0.3333333333333333,C
29985,NR2C2,MAPKAP1,0.3333333333333333,C
29986,NR2C2,NFXL1,0.3333333333333333,C
29987,NR2C2,NDUFS6,0.3333333333333333,C
29988,NR2C2,NDUFB7,0.3333333333333333,C
29989,NR2C2,NDUFAF6,0.3333333333333333,C
29990,NR2C2,NAA50,0.3333333333333333,C
29991,NR2C2,MRPS28,0.3333333333333333,C
29992,NR2C2,MRPL33,0.3333333333333333,C
29993,NR2C2,NFE2L2,0.3333333333333333,C
29994,HNF4A,DNMT3B,0.3333333333333333,C
29995,MEIS2,DNM2,0.3333333333333333,C
29996,MEIS2,CORO1C,0.3333333333333333,C
29997,IRF2,NFE2L2,0.3333333333333333,C
29998,IRF2,NFIC,0.3333333333333333,C
29999,IRF2,NFIX,0.3333333333333333,C
30000,CEBPB,LEP,0.3333333333333333,C
30001,IRF2,NOD1,0.3333333333333333,C
30002,E2F1,ENOSF1,0.3333333333333333,C
30003,IRF2,NUB1,0.3333333333333333,C
30004,IRF2,PARP14,0.3333333333333333,C
30005,IRF2,PATL1,0.3333333333333333,C
30006,IRF2,PER1,0.3333333333333333,C
30007,IRF2,PLAAT4,0.3333333333333333,C
30008,IRF2,PNRC2,0.3333333333333333,C
30009,IRF2,PRKD2,0.3333333333333333,C
30010,IRF2,PRPSAP1,0.3333333333333333,C
30011,IRF2,PTMA,0.3333333333333333,C
30012,IRF2,PTPN12,0.3333333333333333,C
30013,IRF2,RNF111,0.3333333333333333,C
30014,IRF2,WDR74,0.3333333333333333,C
30015,IRF2,UBR2,0.3333333333333333,C
30016,IRF2,UBE2L6,0.3333333333333333,C
30017,IRF2,UBE2D3,0.3333333333333333,C
30018,IRF2,TGIF1,0.3333333333333333,C
30019,IRF2,TASOR2,0.3333333333333333,C
30020,IRF2,MICB,0.3333333333333333,C
30021,IRF2,TAL1,0.3333333333333333,C
30022,IRF2,SRBD1,0.3333333333333333,C
30023,IRF2,SP140L,0.3333333333333333,C
30024,IRF2,SOCS1,0.3333333333333333,C
30025,IRF2,SLC25A22,0.3333333333333333,C
30026,IRF2,SEMA4C,0.3333333333333333,C
30027,IRF2,SEMA4B,0.3333333333333333,C
30028,IRF2,ST6GAL1,0.3333333333333333,C
30029,IRF2,MDK,0.3333333333333333,C
30030,IRF2,MAX,0.3333333333333333,C
30031,IRF2,KLHL8,0.3333333333333333,C
30032,IRF2,DDX3X,0.3333333333333333,C
30033,IRF2,CEP128,0.3333333333333333,C
30034,E2F1,EPM2AIP1,0.3333333333333333,C
30035,IRF2,BTN3A3,0.3333333333333333,C
30036,IRF2,BTN3A1,0.3333333333333333,C
30037,IRF2,BBC3,0.3333333333333333,C
30038,IRF2,DPYSL2,0.3333333333333333,C
30039,IRF2,ATF1,0.3333333333333333,C
30040,E2F1,EPS8,0.3333333333333333,C
30041,IRF2,APOL2,0.3333333333333333,C
30042,IRF2,AFF1,0.3333333333333333,C
30043,E2F1,ERGIC1,0.3333333333333333,C
30044,IRF1,ZC3HAV1,0.3333333333333333,C
30045,IRF1,VMP1,0.3333333333333333,C
30046,IRF2,ARID1B,0.3333333333333333,C
30047,IRF2,ZC3HAV1,0.3333333333333333,C
30048,IRF2,FAM111A,0.3333333333333333,C
30049,IRF2,FANCA,0.3333333333333333,C
30050,IRF2,ISG15,0.3333333333333333,C
30051,IRF2,ING1,0.3333333333333333,C
30052,IRF2,IL1R1,0.3333333333333333,C
30053,IRF2,IL15RA,0.3333333333333333,C
30054,IRF2,IKZF4,0.3333333333333333,C
30055,IRF2,IFIT3,0.3333333333333333,C
30056,IRF2,FAM13A,0.3333333333333333,C
30057,IRF2,HOXB3,0.3333333333333333,C
30058,IRF2,GPBP1L1,0.3333333333333333,C
30059,IRF2,GALK2,0.3333333333333333,C
30060,IRF2,GAB1,0.3333333333333333,C
30061,IRF2,FOXP1,0.3333333333333333,C
30062,IRF2,FMR1,0.3333333333333333,C
30063,IRF2,FLT3LG,0.3333333333333333,C
30064,IRF2,HNRNPF,0.3333333333333333,C
30065,IRF2,ZEB2,0.3333333333333333,C
30066,IRF2,ZFP36,0.3333333333333333,C
30067,IRF2,ZNF250,0.3333333333333333,C
30068,IRF3,RFX1,0.3333333333333333,C
30069,IRF3,RAB4B,0.3333333333333333,C
30070,IRF3,RAB11B,0.3333333333333333,C
30071,IRF3,PRPF31,0.3333333333333333,C
30072,IRF3,PHPT1,0.3333333333333333,C
30073,IRF3,PABPN1,0.3333333333333333,C
30074,IRF3,RHPN1,0.3333333333333333,C
30075,IRF3,NUBP2,0.3333333333333333,C
30076,IRF3,MVD,0.3333333333333333,C
30077,IRF3,MED24,0.3333333333333333,C
30078,IRF3,LRRC45,0.3333333333333333,C
30079,IRF3,LMBR1L,0.3333333333333333,C
30080,IRF3,KMT5C,0.3333333333333333,C
30081,IRF3,KMT5A,0.3333333333333333,C
30082,IRF3,NARF,0.3333333333333333,C
30083,IRF3,MATCAP1,0.3333333333333333,C
30084,IRF3,RPL18A,0.3333333333333333,C
30085,IRF3,SLC25A28,0.3333333333333333,C
30086,IRF3,ZNF875,0.3333333333333333,C
30087,IRF3,ZNF775,0.3333333333333333,C
30088,IRF3,ZNF691,0.3333333333333333,C
30089,IRF3,ZNF574,0.3333333333333333,C
30090,IRF3,XRCC3,0.3333333333333333,C
30091,IRF3,WBP1,0.3333333333333333,C
30092,IRF3,SHARPIN,0.3333333333333333,C
30093,IRF3,TYK2,0.3333333333333333,C
30094,IRF3,TPCN1,0.3333333333333333,C
30095,IRF3,TMEM94,0.3333333333333333,C
30096,IRF3,TMEM161A,0.3333333333333333,C
30097,IRF3,TMEM160,0.3333333333333333,C
30098,IRF3,TEPSIN,0.3333333333333333,C
30099,IRF3,TCF3,0.3333333333333333,C
30100,IRF3,TRAF2,0.3333333333333333,C
30101,IRF1,UTRN,0.3333333333333333,C
30102,IRF3,KCNAB2,0.3333333333333333,C
30103,IRF3,H2BC5,0.3333333333333333,C
30104,IRF3,BST2,0.3333333333333333,C
30105,IRF3,BCAS3,0.3333333333333333,C
30106,IRF3,BABAM1,0.3333333333333333,C
30107,IRF3,ARL16,0.3333333333333333,C
30108,IRF3,APOBEC3G,0.3333333333333333,C
30109,E2F1,EIF5,0.3333333333333333,C
30110,IRF3,CCDC61,0.3333333333333333,C
30111,IRF3,APOBEC3C,0.3333333333333333,C
30112,IRF3,AKAP8L,0.3333333333333333,C
30113,IRF3,ABHD2,0.3333333333333333,C
30114,IRF3,ABCB9,0.3333333333333333,C
30115,IRF2,ZNF93,0.3333333333333333,C
30116,IRF2,ZNF566,0.3333333333333333,C
30117,ZNF263,IRF2,0.3333333333333333,C
30118,IRF3,ANKRD23,0.3333333333333333,C
30119,IRF3,HGS,0.3333333333333333,C
30120,IRF3,CDCA3,0.3333333333333333,C
30121,IRF3,CLK3,0.3333333333333333,C
30122,IRF3,GTPBP6,0.3333333333333333,C
30123,IRF3,GTF3C5,0.3333333333333333,C
30124,IRF3,GPR108,0.3333333333333333,C
30125,IRF3,GLCCI1,0.3333333333333333,C
30126,IRF3,FOXK2,0.3333333333333333,C
30127,IRF3,FBXO24,0.3333333333333333,C
30128,IRF3,CEP131,0.3333333333333333,C
30129,IRF3,ERCC2,0.3333333333333333,C
30130,IRF3,DCAF15,0.3333333333333333,C
30131,IRF3,CYTH2,0.3333333333333333,C
30132,IRF3,CREB3L4,0.3333333333333333,C
30133,IRF3,CRAMP1,0.3333333333333333,C
30134,IRF3,CNPY3,0.3333333333333333,C
30135,IRF3,CNOT3,0.3333333333333333,C
30136,IRF3,DDX39A,0.3333333333333333,C
30137,IRF4,AFF1,0.3333333333333333,C
30138,IRF1,UGCG,0.3333333333333333,C
30139,IRF1,TRANK1,0.3333333333333333,C
30140,HSF1,MPRIP,0.3333333333333333,C
30141,HSF1,MROH1,0.3333333333333333,C
30142,HSF1,MYH9,0.3333333333333333,C
30143,E2F1,FCHO2,0.3333333333333333,C
30144,HSF1,OSBPL3,0.3333333333333333,C
30145,HSF1,PACS2,0.3333333333333333,C
30146,HSF1,PARP12,0.3333333333333333,C
30147,HSF1,PDXK,0.3333333333333333,C
30148,HSF1,PEMT,0.3333333333333333,C
30149,HSF1,PKIG,0.3333333333333333,C
30150,HSF1,POLRMT,0.3333333333333333,C
30151,HSF1,PPP2R2C,0.3333333333333333,C
30152,HSF1,PRPF31,0.3333333333333333,C
30153,HSF1,PTPA,0.3333333333333333,C
30154,HSF1,RAI1,0.3333333333333333,C
30155,HSF1,RALGDS,0.3333333333333333,C
30156,HSF1,RANBP3,0.3333333333333333,C
30157,IKZF1,CDYL,0.3333333333333333,C
30158,IKZF1,ATP8B4,0.3333333333333333,C
30159,IKZF1,ARID1A,0.3333333333333333,C
30160,IKZF1,ARHGAP18,0.3333333333333333,C
30161,HSF1,ZMYND8,0.3333333333333333,C
30162,HSF1,UVSSA,0.3333333333333333,C
30163,E2F1,FGFBP3,0.3333333333333333,C
30164,HSF1,TNK2,0.3333333333333333,C
30165,HSF1,TBC1D14,0.3333333333333333,C
30166,HSF1,SNED1,0.3333333333333333,C
30167,HSF1,SLC45A4,0.3333333333333333,C
30168,HSF1,SLC38A10,0.3333333333333333,C
30169,HSF1,SEC14L1,0.3333333333333333,C
30170,HSF1,RBFOX3,0.3333333333333333,C
30171,HSF1,TBCD,0.3333333333333333,C
30172,HSF1,MED15,0.3333333333333333,C
30173,HSF1,MCF2L,0.3333333333333333,C
30174,HSF1,MAP2K2,0.3333333333333333,C
30175,HSF1,ENGASE,0.3333333333333333,C
30176,HSF1,ELL,0.3333333333333333,C
30177,HSF1,DNAJB6,0.3333333333333333,C
30178,E2F1,FLYWCH1,0.3333333333333333,C
30179,HSF1,DLGAP4,0.3333333333333333,C
30180,HSF1,CSNK1G2,0.3333333333333333,C
30181,HSF1,EXD3,0.3333333333333333,C
30182,HSF1,CRTC1,0.3333333333333333,C
30183,HSF1,CDH4,0.3333333333333333,C
30184,HSF1,CBX3,0.3333333333333333,C
30185,HSF1,CARD11,0.3333333333333333,C
30186,HSF1,CACNA1A,0.3333333333333333,C
30187,HSF1,BRI3,0.3333333333333333,C
30188,HSF1,BRF1,0.3333333333333333,C
30189,HSF1,CMIP,0.3333333333333333,C
30190,IKZF1,CHST11,0.3333333333333333,C
30191,HSF1,FBRSL1,0.3333333333333333,C
30192,HSF1,GLI2,0.3333333333333333,C
30193,HSF1,LTBP4,0.3333333333333333,C
30194,HSF1,KLHL25,0.3333333333333333,C
30195,HSF1,JSRP1,0.3333333333333333,C
30196,HSF1,IRF4,0.3333333333333333,C
30197,HSF1,INTS1,0.3333333333333333,C
30198,HSF1,IER5,0.3333333333333333,C
30199,HSF1,GAK,0.3333333333333333,C
30200,HSF1,HSPH1,0.3333333333333333,C
30201,HSF1,HSPA1L,0.3333333333333333,C
30202,HSF1,HNRNPA2B1,0.3333333333333333,C
30203,HSF1,HMGB1,0.3333333333333333,C
30204,HSF1,HIVEP3,0.3333333333333333,C
30205,HSF1,GPSM1,0.3333333333333333,C
30206,HSF1,GNA12,0.3333333333333333,C
30207,HSF1,HSPA8,0.3333333333333333,C
30208,IKZF1,CYRIB,0.3333333333333333,C
30209,IKZF1,DOCK11,0.3333333333333333,C
30210,IKZF1,ELF4,0.3333333333333333,C
30211,IRF1,LITAF,0.3333333333333333,C
30212,KLF6,IRF1,0.3333333333333333,C
30213,IRF1,ISG15,0.3333333333333333,C
30214,E2F1,FANCC,0.3333333333333333,C
30215,IRF1,FKBP5,0.3333333333333333,C
30216,E2F1,FAT1,0.3333333333333333,C
30217,IRF1,MIDEAS,0.3333333333333333,C
30218,IRF1,ETS2,0.3333333333333333,C
30219,IRF1,DDX60L,0.3333333333333333,C
30220,IRF1,CDK6,0.3333333333333333,C
30221,IRF1,CD47,0.3333333333333333,C
30222,IRF1,BHLHE40,0.3333333333333333,C
30223,IRF1,BCL3,0.3333333333333333,C
30224,IRF1,APOL3,0.3333333333333333,C
30225,IRF1,ELF4,0.3333333333333333,C
30226,E2F1,FBXO9,0.3333333333333333,C
30227,IRF1,NEDD9,0.3333333333333333,C
30228,IRF1,NMI,0.3333333333333333,C
30229,IRF1,TGFB2,0.3333333333333333,C
30230,IRF1,TCF7L2,0.3333333333333333,C
30231,IRF1,TASOR2,0.3333333333333333,C
30232,IRF1,SMAD3,0.3333333333333333,C
30233,IRF1,SH3BP2,0.3333333333333333,C
30234,IRF1,SEMA4B,0.3333333333333333,C
30235,IRF1,NFKBIZ,0.3333333333333333,C
30236,IRF1,SECTM1,0.3333333333333333,C
30237,IRF1,RGS3,0.3333333333333333,C
30238,IRF1,RARA,0.3333333333333333,C
30239,IRF1,RABGAP1L,0.3333333333333333,C
30240,IRF1,PRKD2,0.3333333333333333,C
30241,IRF1,PIM1,0.3333333333333333,C
30242,IRF1,PHF3,0.3333333333333333,C
30243,IRF1,SEC31A,0.3333333333333333,C
30244,IRF1,UBE2L6,0.3333333333333333,C
30245,IRF1,AFF1,0.3333333333333333,C
30246,IKZF1,ZFYVE28,0.3333333333333333,C
30247,IKZF1,PIK3AP1,0.3333333333333333,C
30248,IKZF1,OSBPL3,0.3333333333333333,C
30249,IKZF1,NEK6,0.3333333333333333,C
30250,IKZF1,NABP1,0.3333333333333333,C
30251,IKZF1,MAD1L1,0.3333333333333333,C
30252,IKZF1,LYN,0.3333333333333333,C
30253,IKZF1,PIP4K2A,0.3333333333333333,C
30254,IKZF1,KDM2B,0.3333333333333333,C
30255,IKZF1,ITPR1,0.3333333333333333,C
30256,IKZF1,IQGAP2,0.3333333333333333,C
30257,IKZF1,IL10RA,0.3333333333333333,C
30258,IKZF1,GRAP2,0.3333333333333333,C
30259,IKZF1,FYB1,0.3333333333333333,C
30260,IKZF1,ERC1,0.3333333333333333,C
30261,IKZF1,KCNAB2,0.3333333333333333,C
